sales_key,date_key,customer_key,product_key,store_key,quantity,discount,sales_amount,profit
10052,20221006,347,21,1,2,0.05,1062.1,197.15
10053,20241020,500,12,3,1,0.0,959.0,181.25
10054,20220909,451,21,2,3,0.05,1593.15,462.8
10055,20250322,872,10,1,2,0.1,2201.4,545.92
10056,20250208,239,18,3,1,0.15,371.45,106.64
10057,20231008,477,14,2,5,0.1,5940.0,1752.6
10058,20220803,777,8,2,4,0.15,833.0,95.42
10059,20221022,427,19,2,1,0.15,1267.35,316.36
10060,20220912,98,18,3,2,0.0,874.0,121.05
10061,20220410,701,25,3,2,0.0,46.0,9.06
10062,20231205,681,26,3,1,0.0,275.0,42.99
10063,20251004,701,7,1,1,0.0,746.0,200.3
10064,20251206,215,7,3,5,0.15,3170.5,670.96
10065,20250330,678,10,1,2,0.1,2201.4,515.76
10066,20230627,372,28,1,1,0.15,753.1,208.54
10067,20221026,754,18,2,3,0.0,1311.0,201.81
10068,20230221,354,23,1,3,0.0,3321.0,351.41
10069,20241205,942,11,2,4,0.1,3909.6,648.92
10070,20230711,109,4,1,2,0.0,1568.0,323.66
10071,20220506,211,15,1,4,0.05,4301.6,610.44
10072,20220413,448,20,3,2,0.1,1690.2,417.23
10073,20230523,534,26,1,3,0.05,783.75,116.54
10074,20230825,803,29,1,3,0.1,2300.4,604.73
10075,20251105,219,5,1,1,0.0,559.0,163.12
10076,20241129,962,24,1,5,0.05,4047.0,1079.08
10077,20230628,36,21,3,3,0.1,1509.3,237.39
10078,20240316,928,3,2,3,0.05,2593.5,470.91
10079,20251230,158,6,1,2,0.0,1128.0,189.67
10080,20231023,881,22,2,5,0.05,2679.0,308.12
10081,20241117,199,2,3,2,0.05,670.7,78.22
10082,20251124,359,4,3,3,0.05,2234.4,307.7
10083,20250103,28,9,2,5,0.05,2090.0,281.84
10084,20220317,425,28,2,5,0.0,4430.0,653.84
10085,20250428,810,13,1,4,0.1,4215.6,674.26
10086,20220405,194,26,1,4,0.05,1045.0,204.08
10087,20250309,620,25,3,1,0.15,19.55,3.28
10088,20251022,996,19,1,2,0.1,2683.8,575.99
10089,20241123,567,20,3,2,0.0,1878.0,326.64
10090,20230428,695,5,3,5,0.0,2795.0,391.13
10091,20220906,109,6,2,1,0.05,535.8,70.87
10092,20241202,976,11,1,2,0.05,2063.4,267.77
10093,20231212,607,2,2,4,0.05,1341.4,173.79
10094,20251025,764,4,3,4,0.15,2665.6,311.78
10095,20240609,93,10,1,1,0.15,1039.55,156.97
10096,20251014,168,15,3,3,0.05,3226.2,495.41
10097,20230919,712,19,1,3,0.1,4025.7,907.09
10098,20250330,71,10,2,2,0.1,2201.4,465.84
10099,20220713,80,24,1,5,0.0,4260.0,942.28
10100,20230501,93,5,3,1,0.1,503.1,107.72
10101,20240926,459,24,2,1,0.1,766.8,105.7
10102,20240805,529,29,2,3,0.15,2172.6,586.61
10103,20231006,854,11,1,5,0.05,5158.5,1379.65
10104,20230627,168,12,3,1,0.1,863.1,196.43
10105,20240601,199,19,1,3,0.0,4473.0,703.17
10106,20230909,42,5,1,1,0.15,475.15,66.79
10107,20230405,724,28,3,3,0.1,2392.2,296.47
10108,20251115,628,3,3,1,0.05,864.5,243.6
10109,20250930,812,6,1,1,0.05,535.8,57.08
10110,20241212,416,12,1,3,0.0,2877.0,330.03
10111,20250903,3,16,3,4,0.0,5972.0,1055.7
10112,20230807,565,18,2,5,0.15,1857.25,295.96
10113,20240112,365,12,1,2,0.15,1630.3,246.21
10114,20220903,829,5,1,1,0.1,503.1,103.8
10115,20230117,496,15,1,1,0.15,962.2,153.45
10116,20250618,216,27,2,5,0.15,1079.5,252.19
10117,20250413,272,23,3,1,0.0,1107.0,328.41
10118,20241025,627,5,2,2,0.1,1006.2,131.23
10119,20230422,418,13,1,5,0.1,5269.5,1555.38
10120,20251216,781,9,3,5,0.1,1980.0,304.06
10121,20240522,870,30,2,4,0.1,133.2,15.94
10122,20231205,672,6,1,5,0.0,2820.0,468.5
10123,20250905,81,9,2,4,0.15,1496.0,298.42
10124,20250627,512,23,2,2,0.0,2214.0,620.35
10125,20250512,675,1,3,2,0.15,1572.5,193.79
10126,20250418,446,11,3,4,0.1,3909.6,970.03
10127,20250327,38,9,2,5,0.1,1980.0,523.91
10128,20251019,85,10,3,1,0.05,1161.85,225.27
10129,20221219,70,19,3,4,0.1,5367.6,720.24
10130,20241107,742,21,2,1,0.05,531.05,63.05
10131,20240411,457,23,2,3,0.1,2988.9,804.72
10132,20250616,481,29,1,5,0.05,4047.0,636.64
10133,20241025,716,28,3,3,0.05,2525.1,332.94
10134,20221007,98,16,3,1,0.1,1343.7,176.92
10135,20220314,185,27,3,4,0.15,863.6,95.0
10136,20220728,246,25,3,4,0.0,92.0,22.94
10137,20230327,330,9,3,3,0.05,1254.0,278.82
10138,20220812,695,22,1,4,0.0,2256.0,405.81
10139,20220307,610,22,1,2,0.15,958.8,122.27
10140,20230106,746,11,1,4,0.05,4126.8,851.94
10141,20240508,163,1,2,5,0.0,4625.0,726.18
10142,20241003,348,15,3,2,0.05,2150.8,567.57
10143,20220225,416,11,2,3,0.15,2769.3,405.95
10144,20231001,705,30,1,2,0.1,66.6,18.76
10145,20250127,476,13,3,1,0.1,1053.9,177.6
10146,20240818,368,15,1,1,0.15,962.2,152.45
10147,20250727,232,8,3,5,0.05,1163.75,144.37
10148,20250901,652,8,1,2,0.15,416.5,71.07
10149,20220817,705,23,3,2,0.15,1881.9,509.49
10150,20250602,750,14,1,3,0.05,3762.0,540.09
10151,20240813,588,22,2,1,0.1,507.6,76.6
10152,20240918,798,24,1,2,0.05,1618.8,230.5
10153,20231204,776,24,1,3,0.0,2556.0,713.26
10154,20231204,220,20,3,2,0.15,1596.3,367.19
10155,20250908,105,4,3,3,0.05,2234.4,536.74
10156,20240312,422,30,3,1,0.15,31.45,6.18
10157,20230421,639,14,1,4,0.05,5016.0,1007.03
10158,20221112,589,13,3,2,0.05,2224.9,455.3
10159,20221201,339,23,2,1,0.05,1051.65,289.44
10160,20250316,218,18,2,5,0.05,2075.75,539.62
10161,20251101,461,25,1,4,0.0,92.0,19.14
10162,20250218,235,24,2,4,0.0,3408.0,857.58
10163,20230427,841,3,1,3,0.1,2457.0,580.85
10164,20230609,657,8,3,2,0.15,416.5,57.49
10165,20251125,859,5,2,2,0.1,1006.2,258.44
10166,20250717,183,11,1,1,0.0,1086.0,222.25
10167,20230702,177,15,1,5,0.15,4811.0,485.21
10168,20220801,188,26,2,1,0.05,261.25,38.87
10169,20250824,598,23,1,5,0.15,4704.75,1010.69
10170,20240713,354,2,3,1,0.1,317.7,34.75
10171,20250612,677,14,3,5,0.0,6600.0,1669.72
10172,20250810,832,30,2,2,0.15,62.9,11.59
10173,20250621,397,12,3,1,0.05,911.05,151.8
10174,20230316,768,2,1,2,0.1,635.4,184.72
10175,20230203,115,21,3,3,0.1,1509.3,451.6
10176,20230526,544,29,2,5,0.05,4047.0,1007.53
10177,20240527,5,19,2,4,0.0,5964.0,866.75
10178,20230124,493,9,2,3,0.1,1188.0,200.05
10179,20221129,535,13,3,4,0.15,3981.4,922.76
10180,20240703,373,18,2,1,0.1,393.3,93.85
10181,20241013,969,4,3,5,0.0,3920.0,698.9
10182,20241106,116,10,2,1,0.0,1223.0,183.23
10183,20241023,333,16,1,2,0.15,2538.1,354.76
10184,20221220,733,18,2,2,0.0,874.0,191.87
10185,20251110,424,18,2,4,0.15,1485.8,174.23
10186,20250811,561,26,3,1,0.1,247.5,47.81
10187,20231109,400,15,3,5,0.1,5094.0,1180.53
10188,20221126,349,7,3,5,0.15,3170.5,708.82
10189,20250727,480,16,1,2,0.0,2986.0,640.2
10190,20250618,942,16,1,5,0.05,7091.75,2080.83
10191,20230111,791,16,3,5,0.0,7465.0,1009.96
10192,20250211,81,30,1,2,0.05,70.3,18.05
10193,20250403,269,19,1,1,0.0,1491.0,247.74
10194,20231104,2,13,1,5,0.15,4976.75,1482.99
10195,20250623,612,22,2,5,0.05,2679.0,518.65
10196,20250303,267,1,1,4,0.1,3330.0,848.09
10197,20230105,337,3,3,3,0.1,2457.0,285.31
10198,20250805,190,6,3,5,0.0,2820.0,312.76
10199,20230107,548,19,2,4,0.05,5665.8,825.46
10200,20230707,950,13,3,4,0.15,3981.4,667.17
10201,20251101,442,17,2,4,0.05,3127.4,676.65
10202,20251224,276,1,2,1,0.15,786.25,98.32
10203,20240929,566,12,2,5,0.15,4075.75,476.16
10204,20251028,339,29,3,4,0.1,3067.2,800.45
10205,20240512,511,9,2,5,0.05,2090.0,219.81
10206,20230418,168,5,2,1,0.15,475.15,97.97
10207,20221127,303,10,1,3,0.15,3118.65,414.12
10208,20230909,23,14,1,5,0.15,5610.0,780.31
10209,20250512,167,5,3,5,0.1,2515.5,417.73
10210,20231214,151,29,1,1,0.15,724.2,81.26
10211,20230312,216,14,2,5,0.0,6600.0,782.11
10212,20230226,63,11,2,2,0.05,2063.4,573.78
10213,20220611,90,7,1,3,0.1,2014.2,344.25
10214,20250913,258,18,2,5,0.0,2185.0,374.18
10215,20220807,566,8,3,3,0.15,624.75,149.48
10216,20250124,237,6,3,3,0.1,1522.8,290.6
10217,20220915,538,28,3,5,0.1,3987.0,787.96
10218,20230105,215,16,2,4,0.05,5673.4,1168.46
10219,20230901,639,29,3,4,0.15,2896.8,797.66
10220,20220807,769,19,1,2,0.1,2683.8,708.99
10221,20220517,354,23,1,1,0.15,940.95,257.61
10222,20250206,153,20,1,1,0.1,845.1,104.34
10223,20250322,416,8,2,1,0.15,208.25,28.82
10224,20230701,729,16,2,1,0.05,1418.35,174.24
10225,20250309,367,17,3,4,0.0,3292.0,850.32
10226,20240328,584,30,2,4,0.15,125.8,15.77
10227,20220625,118,25,2,4,0.0,92.0,19.01
10228,20240728,551,26,1,4,0.0,1100.0,184.75
10229,20220104,946,7,3,5,0.1,3357.0,477.08
10230,20230719,767,27,1,3,0.15,647.7,148.82
10231,20220612,862,3,1,2,0.15,1547.0,308.86
10232,20241019,800,30,1,1,0.1,33.3,6.39
10233,20220227,586,9,3,2,0.15,748.0,151.33
10234,20220316,315,30,1,5,0.15,157.25,30.8
10235,20250528,700,6,1,2,0.1,1015.2,226.24
10236,20230310,416,30,3,4,0.1,133.2,32.58
10237,20230511,105,17,1,2,0.15,1399.1,293.18
10238,20240305,638,26,1,3,0.0,825.0,237.18
10239,20230830,558,1,1,2,0.0,1850.0,366.74
10240,20241013,75,23,3,5,0.15,4704.75,849.26
10241,20240726,268,25,1,2,0.0,46.0,6.08
10242,20230528,172,11,3,4,0.1,3909.6,631.5
10243,20251217,485,14,3,4,0.15,4488.0,566.13
10244,20241127,850,11,3,1,0.1,977.4,216.19
10245,20251111,483,5,1,4,0.0,2236.0,410.33
10246,20241227,335,26,2,2,0.15,467.5,102.68
10247,20240220,379,2,2,2,0.0,706.0,177.02
10248,20241110,346,14,2,5,0.15,5610.0,561.85
10249,20221019,392,30,3,5,0.1,166.5,24.35
10250,20220429,334,8,3,5,0.15,1041.25,255.27
10251,20250325,981,23,2,3,0.0,3321.0,860.42
10252,20221222,202,26,2,2,0.05,522.5,104.84
10253,20230726,307,7,2,3,0.15,1902.3,457.22
10254,20240801,124,16,3,4,0.0,5972.0,864.7
10255,20220815,224,19,2,5,0.05,7082.25,1207.23
10256,20230619,874,4,3,4,0.1,2822.4,629.93
10257,20240518,194,5,1,2,0.15,950.3,241.84
10258,20250619,411,23,1,2,0.05,2103.3,219.93
10259,20230813,228,26,2,1,0.05,261.25,52.07
10260,20250429,966,6,3,1,0.0,564.0,71.13
10261,20221027,206,24,2,4,0.05,3237.6,384.84
10262,20240225,934,18,1,4,0.15,1485.8,302.95
10263,20240107,576,18,1,2,0.15,742.9,176.25
10264,20230815,723,3,1,3,0.15,2320.5,465.56
10265,20250529,84,11,1,4,0.15,3692.4,856.76
10266,20230612,12,14,1,5,0.05,6270.0,1150.47
10267,20240910,636,26,1,2,0.1,495.0,110.71
10268,20250423,774,5,1,1,0.15,475.15,90.21
10269,20221107,89,17,1,2,0.1,1481.4,371.84
10270,20220120,190,27,3,3,0.1,685.8,141.61
10271,20230411,601,5,1,5,0.1,2515.5,518.7
10272,20250510,485,30,1,4,0.05,140.6,38.99
10273,20251103,947,12,1,4,0.1,3452.4,737.72
10274,20251208,974,25,2,1,0.15,19.55,5.17
10275,20230130,300,9,3,2,0.05,836.0,108.61
10276,20230606,643,27,1,3,0.05,723.9,133.07
10277,20241006,903,29,1,5,0.15,3621.0,773.9
10278,20230625,582,29,1,2,0.0,1704.0,376.96
10279,20230328,659,26,1,3,0.05,783.75,170.35
10280,20251003,867,7,3,2,0.1,1342.8,362.57
10281,20240412,768,16,2,5,0.15,6345.25,1000.21
10282,20220910,723,28,3,4,0.15,3012.4,834.91
10283,20220403,251,27,1,1,0.0,254.0,68.14
10284,20241026,306,17,2,1,0.15,699.55,94.12
10285,20220812,39,10,2,5,0.1,5503.5,1488.6
10286,20220516,204,25,1,5,0.15,97.75,24.14
10287,20250606,115,28,3,2,0.0,1772.0,462.91
10288,20250803,367,2,2,4,0.05,1341.4,214.73
10289,20230705,622,30,1,5,0.0,185.0,31.07
10290,20220220,226,12,2,4,0.05,3644.2,903.38
10291,20230121,145,25,3,5,0.15,97.75,23.84
10292,20230222,915,27,1,3,0.0,762.0,206.34
10293,20250418,762,11,3,2,0.0,2172.0,317.78
10294,20240417,609,2,3,2,0.0,706.0,203.06
10295,20241121,86,6,2,3,0.05,1607.4,302.02
10296,20220610,850,22,1,5,0.0,2820.0,366.91
10297,20230312,161,16,3,5,0.05,7091.75,1612.53
10298,20221126,135,24,3,5,0.05,4047.0,1117.35
10299,20230129,607,23,2,2,0.0,2214.0,279.76
10300,20250325,621,5,2,5,0.15,2375.75,631.92
10301,20220422,849,12,1,3,0.1,2589.3,507.22
10302,20221020,869,21,2,3,0.1,1509.3,209.05
10303,20220811,207,15,1,1,0.1,1018.8,197.53
10304,20250125,622,19,3,2,0.0,2982.0,867.24
10305,20220408,942,19,1,1,0.0,1491.0,419.07
10306,20220805,191,15,3,2,0.05,2150.8,602.18
10307,20220603,357,18,3,4,0.05,1660.6,202.9
10308,20240807,636,12,2,2,0.0,1918.0,542.49
10309,20230109,8,3,2,4,0.1,3276.0,421.3
10310,20240718,766,22,2,2,0.05,1071.6,201.95
10311,20220103,204,14,1,5,0.0,6600.0,868.8
10312,20250808,628,4,1,2,0.05,1489.6,200.51
10313,20250927,41,21,1,4,0.0,2236.0,503.12
10314,20221209,192,15,2,5,0.1,5094.0,1008.17
10315,20240901,804,26,2,3,0.05,783.75,101.43
10316,20221031,692,13,2,2,0.05,2224.9,489.78
10317,20230308,833,5,3,3,0.1,1509.3,352.61
10318,20220223,511,5,2,3,0.1,1509.3,239.04
10319,20231129,151,1,2,3,0.1,2497.5,520.25
10320,20231117,719,22,2,2,0.05,1071.6,137.24
10321,20220403,981,5,2,2,0.15,950.3,259.08
10322,20240423,118,29,1,5,0.1,3834.0,728.73
10323,20220326,905,22,2,3,0.05,1607.4,441.09
10324,20220403,258,3,3,3,0.1,2457.0,610.46
10325,20250319,37,2,3,1,0.0,353.0,93.71
10326,20220810,662,23,3,4,0.05,4206.6,737.24
10327,20220602,113,8,1,1,0.1,220.5,44.03
10328,20220621,618,8,1,4,0.0,980.0,242.37
10329,20250709,193,16,3,4,0.05,5673.4,1653.81
10330,20250216,410,23,1,3,0.0,3321.0,799.65
10331,20230226,292,1,3,3,0.1,2497.5,355.55
10332,20251017,755,18,3,5,0.15,1857.25,386.39
10333,20220220,297,6,2,3,0.0,1692.0,444.44
10334,20220303,116,11,2,4,0.0,4344.0,1102.16
10335,20240128,166,10,1,2,0.0,2446.0,302.77
10336,20220810,888,7,3,5,0.15,3170.5,379.84
10337,20230707,906,18,3,2,0.0,874.0,196.32
10338,20231219,69,1,1,4,0.05,3515.0,368.57
10339,20220118,741,1,3,1,0.0,925.0,238.68
10340,20250722,976,8,3,5,0.15,1041.25,204.32
10341,20220610,782,29,3,2,0.15,1448.4,335.11
10342,20250906,705,20,3,4,0.05,3568.2,1068.23
10343,20240604,873,30,1,1,0.05,35.15,6.1
10344,20251224,363,19,1,5,0.0,7455.0,1029.31
10345,20221017,87,9,2,1,0.1,396.0,54.11
10346,20250904,254,7,1,5,0.15,3170.5,898.39
10347,20241110,667,11,2,5,0.1,4887.0,595.32
10348,20230422,225,16,2,4,0.15,5076.2,1101.78
10349,20220617,47,7,3,4,0.0,2984.0,508.1
10350,20230110,988,2,2,3,0.0,1059.0,151.97
10351,20220703,117,12,2,2,0.15,1630.3,357.79
10352,20250703,417,27,3,1,0.05,241.3,59.79
10353,20250203,388,21,1,3,0.05,1593.15,399.74
10354,20221006,727,16,1,3,0.05,4255.05,894.0
10355,20251021,874,26,1,5,0.0,1375.0,181.29
10356,20230803,873,27,1,4,0.0,1016.0,213.49
10357,20250626,118,1,2,4,0.15,3145.0,938.01
10358,20231115,421,29,3,1,0.0,852.0,239.98
10359,20240916,138,25,3,2,0.05,43.7,8.49
10360,20240729,347,28,1,1,0.15,753.1,110.44
10361,20240309,831,14,1,2,0.1,2376.0,257.36
10362,20250511,118,17,3,1,0.0,823.0,241.63
10363,20230504,787,17,1,1,0.05,781.85,203.93
10364,20220118,20,26,3,1,0.05,261.25,49.65
10365,20230801,362,6,1,5,0.15,2397.0,556.57
10366,20230301,304,5,3,2,0.1,1006.2,102.65
10367,20240625,997,7,1,5,0.05,3543.5,732.06
10368,20220324,987,19,3,2,0.0,2982.0,595.21
10369,20220813,721,2,1,2,0.0,706.0,99.34
10370,20230401,763,14,1,2,0.0,2640.0,707.7
10371,20251007,113,20,3,4,0.0,3756.0,818.78
10372,20230702,789,12,2,5,0.15,4075.75,418.67
10373,20240904,611,25,1,4,0.05,87.4,19.84
10374,20240501,862,21,3,5,0.0,2795.0,692.74
10375,20240113,43,26,3,4,0.15,935.0,150.77
10376,20240519,469,14,2,2,0.0,2640.0,481.17
10377,20240709,743,3,3,3,0.1,2457.0,248.51
10378,20240406,733,28,2,4,0.15,3012.4,767.42
10379,20220904,895,30,3,1,0.1,33.3,5.67
10380,20221224,333,1,2,5,0.05,4393.75,1093.5
10381,20251120,74,23,1,1,0.15,940.95,218.13
10382,20250717,263,20,3,1,0.15,798.15,231.41
10383,20240624,460,6,3,1,0.15,479.4,93.2
10384,20221012,667,15,3,3,0.15,2886.6,687.04
10385,20250630,731,6,1,4,0.15,1917.6,325.43
10386,20230218,305,18,2,2,0.0,874.0,241.59
10387,20250216,738,8,3,2,0.15,416.5,104.26
10388,20240324,19,28,2,4,0.1,3189.6,759.73
10389,20240208,995,29,3,5,0.1,3834.0,835.67
10390,20240224,395,18,1,3,0.0,1311.0,320.73
10391,20250718,773,29,3,1,0.15,724.2,189.06
10392,20220513,930,12,2,2,0.0,1918.0,384.66
10393,20240401,297,3,2,2,0.1,1638.0,274.46
10394,20250311,715,14,2,3,0.15,3366.0,488.91
10395,20251209,11,22,2,3,0.15,1438.2,169.04
10396,20251116,240,11,2,5,0.15,4615.5,1061.44
10397,20220726,788,18,1,2,0.05,830.3,99.75
10398,20231024,759,27,3,1,0.0,254.0,53.85
10399,20250428,576,3,1,2,0.0,1820.0,388.69
10400,20240310,108,2,3,4,0.15,1200.2,181.5
10401,20250503,868,6,1,2,0.1,1015.2,118.71
10402,20240614,370,23,3,3,0.1,2988.9,841.88
10403,20250129,705,14,1,3,0.0,3960.0,484.02
10404,20250320,725,1,1,1,0.05,878.75,216.84
10405,20230509,717,17,2,2,0.15,1399.1,209.28
10406,20240923,417,28,2,3,0.15,2259.3,511.31
10407,20250711,400,29,2,2,0.0,1704.0,436.4
10408,20241113,410,9,2,4,0.0,1760.0,232.88
10409,20250420,563,25,1,1,0.1,20.7,3.13
10410,20230507,7,20,3,4,0.1,3380.4,976.2
10411,20250721,911,1,2,3,0.15,2358.75,479.74
10412,20241019,927,3,2,1,0.0,910.0,205.23
10413,20230719,512,20,2,4,0.05,3568.2,554.78
10414,20250817,941,10,2,4,0.0,4892.0,1419.98
10415,20230726,162,11,1,3,0.05,3095.1,897.16
10416,20251207,177,5,1,2,0.05,1062.1,128.39
10417,20230908,130,29,1,1,0.0,852.0,212.36
10418,20221008,831,9,1,5,0.15,1870.0,313.05
10419,20251210,316,6,3,5,0.15,2397.0,537.99
10420,20250206,808,14,2,4,0.1,4752.0,739.71
10421,20250521,716,16,2,5,0.05,7091.75,959.45
10422,20220628,962,2,2,3,0.05,1006.05,224.75
10423,20241225,469,13,3,5,0.1,5269.5,1066.52
10424,20240420,500,23,1,3,0.05,3154.95,768.45
10425,20220904,482,4,1,5,0.15,3332.0,953.3
10426,20250708,68,17,1,4,0.0,3292.0,592.69
10427,20221220,242,7,1,3,0.0,2238.0,577.87
10428,20230717,722,2,1,4,0.05,1341.4,255.11
10429,20221205,847,7,2,3,0.0,2238.0,401.29
10430,20251109,842,7,1,2,0.1,1342.8,211.72
10431,20220817,278,15,2,4,0.15,3848.8,939.82
10432,20240528,266,28,3,2,0.0,1772.0,278.75
10433,20250808,192,13,3,1,0.15,995.35,282.72
10434,20220215,4,6,2,4,0.1,2030.4,505.98
10435,20221231,613,18,3,2,0.0,874.0,148.88
10436,20251010,450,27,3,4,0.1,914.4,199.4
10437,20250430,362,26,3,3,0.0,825.0,92.94
10438,20230418,979,23,3,3,0.0,3321.0,345.98
10439,20250406,396,19,3,1,0.05,1416.45,282.32
10440,20251003,867,28,2,1,0.15,753.1,218.22
10441,20240323,60,8,1,1,0.0,245.0,59.96
10442,20220514,676,21,3,5,0.1,2515.5,504.02
10443,20250411,210,30,2,1,0.0,37.0,5.71
10444,20230907,465,17,1,5,0.0,4115.0,1028.11
10445,20221122,480,21,2,4,0.05,2124.2,538.57
10446,20220701,76,13,2,5,0.1,5269.5,963.31
10447,20230830,721,13,2,1,0.15,995.35,144.94
10448,20231005,731,7,3,1,0.05,708.7,169.9
10449,20220125,130,11,3,2,0.0,2172.0,402.92
10450,20250403,839,9,1,4,0.1,1584.0,347.87
10451,20250216,155,22,2,2,0.1,1015.2,171.29
10452,20220426,257,28,1,5,0.0,4430.0,480.41
10453,20241223,841,25,2,5,0.05,109.25,25.78
10454,20240207,509,5,3,1,0.15,475.15,57.77
10455,20240312,496,5,1,3,0.1,1509.3,374.36
10456,20241020,609,4,3,4,0.1,2822.4,441.83
10457,20250428,571,2,1,1,0.05,335.35,49.67
10458,20250916,120,10,3,1,0.15,1039.55,199.1
10459,20250116,631,27,1,4,0.15,863.6,86.65
10460,20251005,770,12,1,5,0.0,4795.0,636.95
10461,20240229,773,9,3,3,0.05,1254.0,279.21
10462,20241025,748,11,2,2,0.1,1954.8,534.44
10463,20231006,526,13,3,3,0.05,3337.35,621.25
10464,20250509,226,27,3,5,0.05,1206.5,265.29
10465,20231202,641,19,1,1,0.05,1416.45,421.89
10466,20220308,432,17,1,1,0.15,699.55,124.27
10467,20240327,494,5,1,2,0.05,1062.1,223.84
10468,20220112,281,4,1,2,0.15,1332.8,293.76
10469,20240122,645,30,2,5,0.15,157.25,43.76
10470,20220618,968,1,2,5,0.05,4393.75,943.6
10471,20221123,257,13,1,3,0.1,3161.7,867.01
10472,20240311,677,10,1,4,0.15,4158.2,1099.41
10473,20220912,308,26,2,3,0.15,701.25,123.35
10474,20230318,951,21,3,2,0.15,950.3,100.91
10475,20220614,479,26,1,4,0.15,935.0,193.61
10476,20240708,110,14,2,3,0.15,3366.0,800.73
10477,20250719,269,16,3,2,0.05,2836.7,332.47
10478,20240412,801,7,3,1,0.1,671.4,88.35
10479,20231019,202,17,3,1,0.05,781.85,129.09
10480,20230604,152,16,3,2,0.15,2538.1,635.8
10481,20221221,938,20,2,1,0.15,798.15,231.44
10482,20221212,802,23,3,1,0.1,996.3,254.66
10483,20251105,739,16,2,2,0.0,2986.0,400.82
10484,20221215,615,30,3,5,0.15,157.25,44.5
10485,20231122,909,14,2,3,0.0,3960.0,1026.34
10486,20221028,549,16,3,4,0.0,5972.0,997.16
10487,20251004,845,21,3,2,0.1,1006.2,181.44
10488,20230401,50,4,3,4,0.1,2822.4,673.58
10489,20230802,125,18,2,5,0.1,1966.5,410.05
10490,20220707,457,11,2,3,0.15,2769.3,284.47
10491,20220419,319,12,2,3,0.05,2733.15,324.09
10492,20250101,257,17,3,2,0.15,1399.1,325.29
10493,20220927,142,30,1,2,0.0,74.0,12.73
10494,20221004,651,27,2,4,0.0,1016.0,234.73
10495,20240720,886,30,2,2,0.0,74.0,13.59
10496,20230406,594,28,3,2,0.05,1683.4,329.0
10497,20250920,970,22,2,1,0.15,479.4,53.75
10498,20230110,763,17,1,2,0.15,1399.1,312.97
10499,20220425,430,17,2,5,0.15,3497.75,1027.73
10500,20250508,155,22,1,1,0.15,479.4,102.1
10501,20231212,149,7,1,4,0.0,2984.0,711.04
10502,20240517,359,12,1,1,0.15,815.15,198.01
10503,20250722,703,4,3,5,0.1,3528.0,861.59
10504,20220720,12,12,3,3,0.1,2589.3,669.14
10505,20220103,8,27,1,5,0.05,1206.5,271.4
10506,20250109,697,26,2,3,0.0,825.0,88.03
10507,20250628,937,27,1,1,0.15,215.9,51.94
10508,20220718,332,19,3,2,0.1,2683.8,463.47
10509,20241009,906,14,2,3,0.1,3564.0,441.87
10510,20220127,595,5,2,4,0.0,2236.0,265.78
10511,20230908,293,15,2,1,0.1,1018.8,103.02
10512,20250929,87,29,3,4,0.05,3237.6,440.35
10513,20231230,705,24,2,2,0.0,1704.0,259.27
10514,20240825,420,11,1,3,0.1,2932.2,561.76
10515,20240609,438,22,2,1,0.05,535.8,156.78
10516,20250531,902,7,3,3,0.05,2126.1,224.45
10517,20231206,927,9,3,3,0.15,1122.0,187.34
10518,20231029,244,26,1,2,0.15,467.5,58.39
10519,20230930,882,17,3,1,0.0,823.0,201.3
10520,20220908,890,16,3,3,0.0,4479.0,1005.41
10521,20240110,95,20,3,5,0.05,4460.25,1049.33
10522,20240803,314,14,1,4,0.0,5280.0,1174.59
10523,20220410,712,5,3,2,0.05,1062.1,291.53
10524,20220613,117,18,3,4,0.0,1748.0,337.92
10525,20240601,330,3,1,2,0.15,1547.0,231.55
10526,20220926,827,18,3,5,0.1,1966.5,199.98
10527,20251122,521,4,1,3,0.1,2116.8,595.19
10528,20220909,839,17,2,2,0.05,1563.7,295.09
10529,20220916,956,9,2,3,0.0,1320.0,132.86
10530,20231003,739,16,1,5,0.05,7091.75,812.01
10531,20240622,310,11,3,3,0.05,3095.1,360.34
10532,20220713,529,10,2,2,0.1,2201.4,560.14
10533,20230724,824,3,3,5,0.0,4550.0,1036.32
10534,20220504,480,2,2,5,0.05,1676.75,358.51
10535,20250309,325,6,3,3,0.15,1438.2,375.2
10536,20250429,390,23,2,5,0.0,5535.0,1579.69
10537,20250927,740,8,2,3,0.05,698.25,98.27
10538,20230703,920,11,2,3,0.1,2932.2,549.2
10539,20240910,633,27,1,5,0.05,1206.5,320.96
10540,20220721,476,27,3,3,0.1,685.8,129.46
10541,20250815,883,1,2,1,0.1,832.5,109.73
10542,20250131,660,12,3,1,0.15,815.15,136.31
10543,20251110,346,1,3,5,0.05,4393.75,1010.6
10544,20251108,655,27,1,5,0.15,1079.5,146.3
10545,20220119,348,1,3,1,0.1,832.5,87.41
10546,20250817,117,3,2,1,0.15,773.5,201.91
10547,20251120,936,3,1,1,0.15,773.5,150.56
10548,20250321,463,15,1,5,0.0,5660.0,852.17
10549,20230410,191,29,3,1,0.1,766.8,227.95
10550,20220228,401,10,1,3,0.0,3669.0,428.75
10551,20231028,854,30,2,3,0.1,99.9,18.17
10552,20221101,932,3,3,4,0.05,3458.0,669.32
10553,20241106,256,22,1,5,0.05,2679.0,547.29
